id,answer_score
2004165,1
5849533,5
3010969,25
6606245,5
6519995,5
6581741,2
202323,51
6204308,6
5661,3
4670554,1
5609860,6
6985421,8
4812374,7
2995850,11
1186692,1
5546816,7
1941663,23
4090606,1
217742,1
7071218,4
4174562,24
5860576,1
1012567,1
202171,1
7019117,2
6952191,65
4086733,1
61811,9
211100,1
5830546,5
2099835,4
1186264,1
1328394,18
6758795,2
1135329,3
6817504,2
1904631,3
6976529,3
222827,11
2163048,4331
1091947,98
3081482,1
5888890,16
6341732,1
2137990,1
6126606,1
4489945,6
1961735,9
275926,3
5950389,1
3766521,15
5898487,3
6962778,2
2193982,2
359714,1
4812474,1
1494208,7
4678095,4
2987236,1
5990919,28
5000944,1
6703204,59
3930478,7
4038059,2
3864176,1
2164471,4
5304976,1
4349447,1
4040380,4
2932764,2
5761822,2
6862326,3
6240444,1
7177904,2
2720604,3
74679,43
3804880,36
5078758,14
4945981,1
4104182,1
713397,3
2899821,6
5638257,4
4979523,4
2333588,3
6647954,97
1089404,1
4843467,1
133832,185
2839378,9
1403138,1
6946411,2
3868270,5
1351509,2
3742813,24
5632942,1204
5033327,1606
1259185,32
1142680,3
6982236,23
4960901,41
2138290,7
5716666,6
430123,3
3042406,8
6001396,1
6542488,102
6475532,4
5525784,5
1083617,1
5791984,7
2471097,5
320843,1
4782704,9
5276346,257
4597399,1
1493102,17
1910912,7
6641423,3
1972772,1
1017606,1
463483,6
3171541,24
495058,2
1179377,43
5920814,19
3042926,10
3159995,4
382769,111
2036577,34
4796133,45
312276,1
4717604,3
5046749,3
210636,3
6069112,7
7399868,53
2577645,154
7268915,26
2777157,14
6183041,2
6183266,69
6851538,1
3413778,7
5685489,4
3828516,22
1543125,1
4936797,66
5077431,401
6706659,14
4952198,20
3725686,36
4733148,1
5724238,2
81694,1
4099802,11
31644,114
5720796,1
2076033,2
5818597,10
934540,2
2262603,2
1077073,3
721014,17
3271067,2
5638738,1
4938100,2
2171158,28
3175562,1
3882241,16
373460,3
6483819,3
2313857,1
1103420,5
3713720,25
4922345,52
2837567,8
1250291,8
5673313,14
5696747,6
1154521,1
6952790,2
6801633,2
5675766,1
3797839,27
973898,12
6763101,2
3081377,5
2012108,4
1882292,9
124746,7
3223652,65
281270,24
2987194,1
346090,716
2836197,8
2238669,16
6694191,3
3893394,1
1311815,255
2837751,53
1178303,18
4334380,4
7355290,33
7098656,48
1399605,1
6655638,13
5621082,4
7406608,2
2091129,9
1280459,1
3086556,2
482891,13
4694012,7
3962757,7
7205,87
2161885,2
4061258,8
4853410,22
3739328,1
2925273,26
5111442,4
4655752,6
2133656,22
3147414,1
2247198,5
997770,3
3742879,30
4969525,23
5900055,15
1890537,2
3046492,3007
135238,59
4652122,8
5498087,35
6906411,14
3828305,9
3604509,6
5071032,1
1053935,8
2294355,1
1332412,11
6746290,1
5582780,39
1288713,1
6737902,502
2821042,2
4014804,1
4085358,4
3026851,3
7283187,25
180981,4
2069845,4
2093282,2
3835182,8
3985649,10
2322364,2
5074187,3
182785,16
3921410,1
1212326,2
92906,11
2004296,8
2286065,2
6961302,7
4936222,40
3457643,13
2106516,2
6946143,3
5717902,1
5063235,3
5913180,2
2924556,3
2843586,21
2063081,166
3901108,127
4892438,2
273243,10
359281,1
6840035,19
5889296,6
3143065,50
5765210,1
5597951,2
6977417,2
699867,17
642360,1
484880,5
3096620,8
6838164,4
3231499,2
4663571,4
5085850,7
5742449,2
7383726,6
182105,1
6715074,1
56634,2
3719401,34
1974035,8
429544,2
1068245,6
3909323,2
120910,58
3257811,46
4962916,1
2398788,1
3042240,23
935406,3
3881302,6
5749328,3
124423,1
3692656,2
2922863,1
3058205,1
6607004,2
4048312,17
5067739,2
7363707,3
84357,288
4916842,7
56838,2
1996681,6
1779201,1
5326984,1
4857225,38
4348715,34
2790226,233
4819583,69
6904313,1
395968,3
3349271,1
1229229,2
1946942,5
5802576,4
4875237,1
486753,3
2068104,8
2154138,3
4008946,5
1542336,4
942070,3
7113808,3
5511805,17
6809590,1
2269846,1
6623743,157
2124938,1
2719320,8
3742136,11
5608975,1
6644408,63
268157,11
2363411,1
4966281,1
4123788,29
5862619,32
6524127,16
6728347,5
3857068,11
2932738,21
1074706,18
3003733,1
4134290,4
707038,1
1084322,1
6810037,1
5939535,126
4059556,6
1942650,1
4977771,4
2662927,7
127990,2
2885440,2
3859565,1
3584472,2
196533,52
4811551,6
6510972,2
3914903,1
2337824,43
4219778,5
204024,7
5023075,13
9522,6
3762040,34
1927041,3
5117392,2
5643548,1
5918817,1
2887462,2
5419128,3
2308265,3
84752,6
197219,1
284283,1
22313,1
1288077,1
6605987,2
242483,60
1161122,1
5645766,4
5707366,1
38756,32
6928103,6
2535567,1
1139010,1
6550166,1
6889953,8
3060930,5
965923,52
5990813,7
4214628,2
3954279,35
1020972,8
349701,5
249780,3
6801656,16
5053876,10
5540267,1
5787429,6
4772351,2
4009598,1
1270079,1
4741593,1
3883034,9
1155227,5
6516596,30
4015972,1
4633432,1
6070398,1
3718155,2
2805988,10
2958755,11
6835461,4
2218468,1
3130978,2
4663235,1
5904255,2
6038751,11
1063202,6
2320942,1
6598119,2
202637,2
1356116,15
4554480,1
1367292,20
3164686,39
4312369,1
3793125,1
1644467,1
3999406,31
3152080,4
2987669,4
6872098,4
2293817,1
1901998,6
2308216,1
2104661,1
2506292,1
5849888,1
2184998,3
3216437,1
2084883,2
6096864,5
4071873,3
6958654,1
3138473,35
398883,5
878654,2
5925545,149
4989395,121
6964000,4
6728430,1
2261521,3
2330907,1
5233857,1
1328395,6
1444699,851
4556223,5
5335225,85
5692944,3
3074619,4
126745,1
5031574,27
5662666,2
556952,1
2152029,3
1957849,2
4184653,3
3097266,2
5512681,1
3890391,70
2214748,13
886702,6
4866409,1
3058173,2
3891754,4
4835854,72
5740505,4
311625,1268
1146781,53
6636647,2
5731680,2
1290708,2
2187350,1
4612190,2
1991722,223
5049155,20
4901174,19
5712259,21
4042035,11
3954660,1
4969603,1
1386475,1
2364054,1
2919659,9
4026771,2
6855828,54
2164520,3
6692023,29
1023671,1
1113984,1
6812215,2
3733858,2
1414031,1
2940305,2
1331327,222
5924423,1
5921063,1
5572559,5
4055491,4
4291097,2
3707085,1
1772017,470
3705685,37
6801682,263
4952983,7
2818074,2
5760884,1
5630820,2
5455180,1
1293283,8
6841675,1
422601,2
7355291,1
4822008,1
608027,13
132224,1
1170622,1
6660610,1
4906012,20
5046674,5
6319194,2
4943394,2
2143869,1
3739972,7
5998178,9
2972731,1
5227777,1
5599037,15
132064,30
225962,5
225963,7
5724443,2
5665692,3
3157520,44
5972851,16
148092,4
4803147,13
4987758,6
485352,1
5692570,3
2084506,1
6973258,880
2083388,13
4434054,1
4916920,2
1133325,2
5371057,72
1202251,9
6533162,1
3765133,19
5045673,1
5795017,2
163196,1
1948141,5
1886573,212
241418,4
1036751,136
45998,50
2980199,2
3025573,3
6685151,1
4420750,2
2233150,2
1122265,1
5917478,1
3850586,2
6622074,1
5669460,7
5082204,2
432071,1
6932988,1
5029918,32
1082913,3
5812920,19
3048760,1
4654181,86
5116843,7
1004711,8
4118925,1
5692755,8
4182364,4
3384589,1
1013064,5
6212338,2
2485888,1
7133168,2
5126,1
2144154,1
5630659,2
3726713,2
1858297,1
2254047,14
55231,1
360148,1
6581681,1
5667452,1
397880,58
322480,2
4854294,1
3074326,1
3787459,4
6534826,1
3213347,6
6691703,2
4105093,1
1021364,114
4071379,1
5849146,234
411404,9
343222,13
6713073,4
2244339,1
6824597,1
5763788,10
5968090,1
2806536,21
6553617,1
1026741,15
347817,39
1895655,1
201042,3
6663147,2
5669024,7
5555076,9
1949420,8
3016965,2
5696888,1
6168718,2
2791578,2
5723958,3
4796458,1
4947261,1
2332212,8
6270471,86
4549039,10
2700089,1
530331,1
3407441,1
122417,45
5996831,8
3928679,8
1083146,2
6699513,3
3938821,6
962192,2
1162552,2
4397257,3
1327899,1
5376594,26
7333409,57
3962155,1
4961304,2
3266316,1
366853,2
5944484,1
2035775,2
5786831,26
5370393,1
1408882,6
3821001,1
6888710,1
1966140,4
3760147,4
6951473,2
3213914,12
3086836,1
4772352,69
2963517,20
2273325,2
1162908,1
3867251,1
5813351,6
4102448,16
3843548,6
53900,1
5734657,3
2771775,2
5881076,7
4142103,2
3875528,1
3037913,1
5655003,3
990829,2
36307,1
1902717,13
5115,1
3992150,1
5340749,18
2964048,2
311920,4
2073112,1
4670298,2
5841325,4
3789733,4
1869135,7
4189149,4
6683756,2
4748326,1
5882592,14
3764351,1
3719051,1
1335503,1
3804041,15
2311461,99
1164972,12
1865529,17
2158383,81
4771171,24
3038673,1
6818903,5
398810,3
5613430,1
1679466,1
5889393,1
1983671,2
6856096,12
1218615,2
3730953,14
1331790,7
4855641,8
3015597,8
4020963,14
6515576,6
2507284,1
1988859,2
4710641,26
4822141,26
4914445,2
4044750,6
1327760,2
3979549,3
5007285,4
5959565,26
2599267,2
2391635,3
4852345,12
1629402,1
1443165,2
2052363,3
6865399,1
2935839,1
4313827,1
4803081,1
4715480,1
757362,1
4796267,1
4817231,6
1021878,4
5758334,2
4992064,1
428196,8
4062450,1
2513235,39
1664771,91
4583099,2
4961461,1
6618985,7
1307334,2
2212506,2
312606,3
1557224,4
5707632,2
3534561,1
3236732,3
5399666,2
6719972,107
1396022,1
162987,1
6770697,6
3012776,2
5739879,1
4096725,170
5937629,9
2075240,1
3327611,7
1071948,1
4787648,4
5747321,9
3146738,1
5094558,2
3252391,14
4828133,1
2986037,2
3225345,2
4683054,1
5763562,6
6660476,4
3096802,3
4491277,1
5961097,2
3135633,23
2238221,23
421584,2
6743143,1
1045904,1
3851505,3
2570237,3
1319068,2
1248096,3
6551002,6
3464394,3
2039062,2
5978898,5
2577456,2
116455,1
678673,8
4895755,9
165909,1
2284067,4
3096718,1
429745,659
1125950,94
6526874,3
315117,1
1988098,2
1473019,10
6904155,1
6754891,2265
6535124,14
5038878,4
2222455,7
3214188,3
6927903,3
2090892,2
4341567,198
5664212,13
6733518,24
291195,261
5968943,1
692599,1
1131126,2
373550,8
3242726,13
2845186,3
6240445,7
3327380,15
3722196,1
3119755,24
6732422,1
2334566,2
4008827,4
285840,9
2810896,11
5838772,2
1225057,8
327007,16
2004600,1
2364939,1
6786304,1
6033212,6
1286174,5
4984617,16
6529146,4
1967468,63
2967054,5
7155705,4
2579480,2
6621623,1
1028540,2
4973187,6
750202,3
4866758,30
1707081,1467
2312298,1
5739058,2
2182756,2
1084558,2
6518367,4
5078884,5
2238321,15
257333,10
4633637,2
3827962,3
327584,2
6029544,3
5070597,2
2748500,1
6905914,1
6921808,3
3901540,1
7412474,1
2174809,3
4990065,5
2158772,41
4919518,10
4914446,2
6840038,3
5468782,1
4195160,1
103577,2
1023445,1
2091787,25
6006301,6
1280810,20
171230,13
6806350,20
5951655,9
3073962,3
2893812,1
248406,4
615824,1
1821459,1
4075402,11
2940170,2
3730460,4
281084,3
6712362,1
4142510,5
2984604,1
6802787,5
4916548,13
1006491,1
3420860,1
2264891,9
6646832,2
5054357,41
7205647,1
6637687,8
3043284,2
1068611,1
2173945,6
1401787,4
225805,3
1296698,1
5376488,1
420980,3
5861473,3
2771776,19
4893875,1
2814118,4
5447351,175
249272,5
3150670,2
1297746,62
5794863,1
3848843,3
71271,1
1385949,1
416595,1
1013583,4
5719432,2
5829158,2
4709282,3
2956132,4
1969699,2
3023896,1
5023023,2
5590898,1
4914684,1
2342374,20
936540,12
2146062,1
6022383,5
1108625,3
2098613,2
3168736,1
3939878,1
5835157,9
5836947,5
4662485,2
6754229,1
5169666,2
2699045,1
2591047,6
4831299,8
26473,12
3521483,4
2379100,1
1295942,2
6754580,1
225643,14
2952558,9
241158,14
5590554,4
4779475,1
142770,1
6876085,9
6950459,3
1044757,2
237662,11
2641997,150
7091447,3
1422259,9
7333612,24
6347494,1
2756120,25
2641998,7
3598793,2
974123,1
5483063,2
6892706,2
4887171,1
2578820,5
2528715,1
6673414,25
1154861,3
5046251,2
3826055,19
5818766,8
2871168,2
4448502,51
2338429,21
5652147,15
5297678,10
1332069,1
2285662,1
3146807,2
2317123,9
1896180,18
1140411,2
2959796,1
4891288,1
4039754,6
6550966,3
2226169,4
2230745,1
2294678,8
4435255,3
6053809,6
5779331,5
4126136,11
1242175,1
4024428,1
3969623,6
6017981,1
3952160,3
5820241,1
6739386,1
4795667,15
3828765,12
3805645,10
3891975,1
6559084,87
5787626,13
4150875,1
1257932,1
5865683,3
3003522,3
4879528,1
5857190,1
6204205,1
5780427,1
5784531,3
4827040,15
6008879,16
6623529,3
379488,2
4747222,11
6892482,3
5959239,34
2262634,2
1896389,1
3142071,6
5583006,2
3868272,25
4089836,1
1270102,2
3813381,1
5756266,1
4116216,2
4660852,2
2199179,19
2167339,4
3944884,5
5756228,1
1078445,1
2107676,2
3072395,1
1313069,1
2184450,3
6866295,1
5865943,92
5827715,4
4013185,5
4816287,3
5520228,2
6097592,64
37536,4
2798199,1
1986561,7
5878826,11
744195,1
1594915,1
3797553,4
1092806,6
5070459,2
2105003,5
5734486,28
2074196,27
1029205,1
1891789,6
3492235,5
2176290,11
4817046,1
2008938,10
3592443,3
2991349,2
4648975,2
6620118,2
1355815,8
5787899,1
3492408,31
312215,8
3875853,2
2246818,1
6946427,1
398166,1
261480,29
2102849,1
2421917,3
1863215,66
2130651,2
6838797,53
4709042,6
1957655,3
4528149,12
326782,17
5677229,4
2177465,3
3947420,1
5630430,3
4858957,28
2317187,1
1849963,1
2080489,3
1263554,2
5634074,52
6239744,6
4781143,12
5587462,1
2163064,1
1068612,2
469338,1
2017588,1
108802,2
2500396,34
4009631,1
4669138,1
429656,6
5993462,1
6327629,2
5943626,1459
3859871,80
5841983,42
1327692,18
4835896,2
4656356,8
6607434,7
2170808,3
4968774,1
3152293,11
3853909,12
5664496,2
6550077,2
235217,2
262205,5
6751720,4
6803969,7
5319235,6
4392579,3
5615241,23
4547882,2
299619,1
5790193,5
3922419,10
2071497,1
5716730,1
39953,2
1248951,234
59854,1
1157006,82
6034213,1
5220540,13
6684298,1
127907,2
404057,6
202700,2
1700687,4
4937454,12
2122833,113
2083691,90
1942488,425
4741374,1
4756781,31
1083308,3
4809318,1
3040358,1
2956495,8
6952328,1
1248930,3
2906267,13
371961,6
957453,1
3891150,1
4937795,3
2961769,26
5099774,2
6794018,41
77470,1
3520405,1
395969,2
1218312,9
2262290,1
4829232,1
5454643,1
6959197,19
6707705,1
6825541,2
3420667,2
5241390,3
3941218,24
1013584,1554
4079931,2
47972,2
2075330,26
4126551,3
1960550,6
5638621,7
5732391,4
1934626,3
2806018,10
6903940,1
6318790,13
4901908,1
4753932,35
2819542,13
4056140,3
335028,1
1076183,2
6511002,14
4716521,2
2295672,44
934147,2
2011558,20
3072966,16
3970414,3
6922986,1
3081633,4
327212,2
5404195,16
5532361,5
5418422,2
691837,2
4164256,3
2796596,1
6218948,1
5739786,1
5000245,2
6888013,5
6597344,2
85059,1
1971846,1
1130876,1
607371,4
2845354,3
1073752,1
1943595,6
4969039,3
4103010,3
4040117,1
5484695,3
2247079,2
5038672,11
7290805,4
5092672,1
6871797,22
6915893,1
2184072,1
3760323,1
5889092,1
3010667,17
3890944,15
3930168,20
4801717,1
5580508,2
6663085,4
4141895,16
4960658,14
1233631,59
939999,1
3578197,17
1119647,10
3969974,1
5575830,1
3946172,67
5786765,147
5574888,9
4181159,1
5607190,6
395246,8
6045081,25
6183042,27
4043377,1
4851579,2
4779922,2
4178429,34
6411919,3
6904249,13
273851,2
7598,6
3089240,2
319370,18
3811950,3
3914637,5
5029427,1
2101544,1
2541620,27
6283571,5
7055475,2
2771114,8
6558824,19
3917722,2
4960552,1
6794523,3
407827,8
445611,3
1123261,18
4915105,2
6681964,1
422328,58
1193933,3
1906338,7
1021333,2
1376936,7
5611220,10
5849510,5
1397229,1
3842571,1
1092108,2
3152517,2
4126989,2
271259,2
2067313,30
2963131,5
6537293,4
2285262,1
3046177,1
6623771,1
2277410,2
3782115,1
4008553,3
6817135,3
5965251,1
2056941,30
5077835,14
4569478,9
4434231,5
2626742,8
4194269,10
4037569,1
4590495,6
195578,100
1896181,7
2806128,53
2028402,3
3970033,16
6672215,1
4812526,27
2340187,21
4063505,1
5688096,838
7290185,7
6528524,1
2254131,4
2068424,1
1269241,21
7277099,13
174653,1
3993184,1
1863028,22
4005989,1
6132932,7
2940046,5
5071385,1253
1406562,1082
4166904,2
5547802,21
339355,1
2980059,1
367653,14
6871668,4
249350,4432
3073784,253
2995238,2
2293509,3
1896836,10
1383919,32
1117240,8
117089,9
2231339,20
22654,3
4655054,1
5770688,1
6658074,2
721434,6
6718540,4
951161,1
2486755,13
93190,9
416746,13
5974618,5
1118565,10
2427989,1
6425501,13
1965036,6
1257933,3
1244762,35
2801808,6
2169685,19
3854328,97
2944862,7
1225867,439
2924951,42
6699583,3
941893,3
5547803,5
6482919,1
1068100,1
5637608,3
3253656,24
6917636,7
5682003,5
3972249,1
1871957,3
4142216,1
172512,14
5462120,3
1954062,2
4960358,4
2909436,1
1053116,13
2321858,5
3821339,1
5484696,61
3993739,2
5790228,1
5607044,1
6518211,28
4037375,1
1860770,10
4722426,3
5635606,1
3970538,1
484714,5
1011330,2
1955908,7
3107627,1
3733745,1
2399025,1
236177,1
1958288,2
5042865,21
4852440,5
3384844,2
168223,1
3238564,1
1100706,2
5819804,2
6348381,1
786867,1
2349478,1
5873957,4
1198446,6
2592081,2
6041674,1
5110175,1
6498538,2
6053879,6
5630316,3
6715045,2
1651741,2
108476,4
3761386,1
5622848,2
3029289,1
5943600,2
2852851,9
2012800,13
421513,259
3757797,22
4149493,7
2199399,4
5313693,106
5534830,11
6999566,21
2930586,1
6733442,1
1494762,1
29833,7
1030624,3
4813477,45
1368459,1
965982,38
4772109,6
3928306,1
2223180,27
1878980,5
7225936,1
1036428,4
2208030,46
1029365,1
3195557,106
4413975,16
5687534,191
1063994,12
2138591,1
5889688,7
397184,58
4626014,8
2798055,2
298752,3
438494,5
343727,4
3078991,21
2017907,4
6043233,1
5922615,3
1225560,6
1972974,1
2808961,5
844238,10
2122388,13
6747256,5
4108880,2
153643,6
5623097,1
2442783,2
2250047,33
249379,14
1020693,1
1115640,1
3777603,2
3463082,1
6935078,1
1311431,1
453270,10
6553922,6
2204429,2
934148,17
1185389,4
5573392,18
2622064,4
5392155,2
4853352,2
283145,1
3189914,2
5679665,60
4412850,1
5685105,4
1001006,1
6503056,5
5724468,2
5042799,5
5607574,5
6625533,2
3029240,10
6792746,5
3789920,1
7390833,1
6566458,1
5817736,1834
981925,2
3931433,2
2678215,99
6105766,1
7120885,2
6290230,6
3725990,1
6541205,2
5771303,1
2855356,2
3726240,8
1123262,2
4859543,1
4772618,1
6907527,1
4808665,1
5903090,1
5630247,5
6653877,1
4661986,18
1233098,16
2877052,9
1043980,1
3076898,964
5026352,3
6742079,2
3555848,1
157479,2
5771668,2
4821962,8
1980566,190
3781042,19
6483820,1
5086459,2
2218117,1
5661772,2
6730797,1
4736369,112
6498834,23
3249071,1
2967238,1
1877878,51
4860610,3
5823043,2
3420234,68
6816494,26
5826833,8
1529524,11
2456653,2
3845358,91
6716394,68
4111665,57
5420180,1
374520,5
1101643,1
2798505,2
2231720,19
3907818,2
3206032,206
2269707,61
1264129,1
4041627,5
2143143,18
6814680,1
4937519,9
6953875,1
1389173,2
2937948,155
4983695,132
4835123,13
5047020,2
3065793,15
5071829,3
6148348,1
7405309,1
5763843,15
4078669,1
1941161,13
3221573,1
2246177,15
5931894,7
2825956,5
2020032,1
5826935,1
6876231,96
68857,2
785978,6
7247864,2
2186270,1
1210795,2
2820689,1
3621082,2
3816824,8
6573639,2
1949386,2
1794427,2
749606,2
3522149,14
3486539,1
6998467,11
2972169,6
1021535,13
5810936,14
5914645,6
87270,2
2742779,129
1451892,185
3790816,1
5899814,1
4189576,3
2045658,1975
188214,4
4711035,1
2139527,1
5858987,1
5068016,2
935051,1
1967630,2
2945684,4
3211845,1
6673708,7
6645283,19
484336,31
5124571,72
4619319,38
2333180,2
2333936,1
166384,7
6825470,1
2827766,2
4678727,5
61942,4
2998962,30
5947365,7
1307507,1
3227233,2
1011498,3
3016886,7
5887004,3
1056616,1
4964790,6
5406790,2
1863890,3
6535647,1
5701317,1
4999511,1
1941933,2
6707317,2
5708501,1
4194892,37
1179342,4
4654836,5
6590290,1
5904731,1
3781734,1
53619,36
5653984,1
2598295,3
6735005,20
151601,2
206218,7
3746359,3
5767274,1
7119939,2
6841039,6
2815173,1
6615604,3
2879478,42
1196641,5
6683856,10
3151868,14
1971446,5
4095302,32
1394901,41
2224575,21
70724,2
2061506,2
1342162,5
2900573,10
2856233,1
5974619,13
115707,1
6111766,475
692486,185
6731909,55
1243983,1
2199489,9
3931032,178
6967148,11
1147533,3
22629,6
405799,48
1989582,3
311690,1
1863099,1
921677,44
7240814,200
1390129,3
6732570,2
2892726,20
89974,1
6559050,2
3198758,9
363657,5
5312938,94
2822443,3
6763102,1
6972859,2
3758937,3
3222612,53
1194761,12
2088737,12
1029367,36
273061,3
159352,11
5778652,5
6888455,16
4149641,3
2157484,161
1111894,13
6810871,2
4991701,72
5009146,7
4802862,1
6660816,13
4008445,1
104569,3
1887666,1
4044616,33
1451893,1
3183407,1
1421898,3
4134499,3
2083064,3
2698292,1
973510,2
6534106,10
5981438,6
2392268,2
1304633,19
6915466,2
5674748,93
6969981,1
3685460,7
2792961,6
1715558,9
5853527,9
1244874,9
5886618,1
1061088,3
6652388,10
3139712,1
4144110,1
369238,2
1185707,3
4811783,3
7076064,1
5975364,3
5433523,1
2020971,20
2399955,1
6531537,7
3238487,1
6903783,2
2170910,1
2880819,36
4779576,2
1413306,3
5597393,1
2330929,5
4960732,1
1029079,1
3260982,5
3252056,116
7163843,2
35760,2
6606050,2
1410175,238
6819180,5
4954938,5
6897741,2
1272981,1
131606,6
5406791,1
135102,3
1202111,3
907653,1
2043380,9
5077432,19
1945325,10
3930295,3
2208166,1
7348982,14
5740428,1
198458,4
6923099,1397
4878479,76
2234459,2
5849147,11
4024850,11
2254356,4
3930261,1
1107631,2
5857226,1
4241862,3
6566731,18
4965037,1
1014811,1
4513816,2
1061280,2
4753292,11
5893568,6
270956,3
1391646,2
3932534,1
3183408,3
6739137,1
1996584,7
1362414,9
1164121,6
4278144,2
6390563,13
2003970,2
1987398,1
643385,3
2007528,4
425090,11
1115860,1
2087654,2
416596,37
6945574,24
1009703,1
3167230,1
10200,4
2122325,1
5073848,9
2885349,1
4126901,1
3341824,3
3049483,3
3147258,1
5490743,13
5845161,1
273742,115
3719135,5
454213,4
1188080,2
1263024,10
6919838,11
1093462,1
98275,2
6045492,3
4754887,38
1275930,1
6039956,2
4796069,8
1910915,3
3136311,5
3828155,4
4894316,1
3206740,1
6420427,7
1395459,1
3591614,1
3267202,3
4038203,1
284129,8
3071078,2
5928550,6
4195067,2
329956,5
5904540,1
2564304,17
3978163,252
406562,1
1325363,5
6573912,9
2972013,2
4009185,1
4961789,1
5491581,1
13811,3
2828052,13
941678,124
3914904,4
4707698,3
3095096,2
1155767,1
2085386,23
2823359,45
3966492,5
1349774,13
2979143,3
3128853,3
4835297,3
2056942,2
4841967,56
6025114,2
1980634,7
6819484,44
2264039,32
5071387,2
376792,1
214894,17
1198930,1
2890303,22
3951726,2
155502,1
5599371,11
5970544,1
324454,2
892617,2
6973531,14
3010638,3
225382,2
3796206,1
5073593,7
1095471,3
4568965,2
5865332,5
2096493,260
4903605,97
947432,27
3032077,6
360108,3
6127029,7
3153922,2
6076530,3
2079470,57
2954977,2
1350762,45
2995664,1
2988037,4
5023832,5
2927259,17
5615781,6
1964892,31
2017017,2
5960627,11
249095,4
7040921,2
4108380,19
1303309,1
3746843,54
277574,22
2059740,7
3088753,1
437333,2
6927652,74
6596509,2
1099758,13
6810397,1
4766448,25
